tanggal,provinsi,komoditas,harga
2022-10-27,Banten,Cabai,34297.0
2022-10-28,Banten,Cabai,34404.0
2022-10-29,Banten,Cabai,34341.0
2022-10-30,Banten,Cabai,35116.0
2022-10-31,Banten,Cabai,33919.0
2022-11-01,Banten,Cabai,34502.0
2022-11-02,Banten,Cabai,35160.0
2022-11-03,Banten,Cabai,34244.0
2022-11-04,Banten,Cabai,34151.0
2022-11-05,Banten,Cabai,34046.0
2022-11-06,Banten,Cabai,33452.0
2022-11-07,Banten,Cabai,33158.0
2022-11-08,Banten,Cabai,32708.0
2022-11-09,Banten,Cabai,33619.0
2022-11-10,Banten,Cabai,34145.0
2022-11-11,Banten,Cabai,34832.0
2022-11-12,Banten,Cabai,35259.0
2022-11-13,Banten,Cabai,34809.0
2022-11-14,Banten,Cabai,34647.0
2022-11-15,Banten,Cabai,34969.0
2022-11-16,Banten,Cabai,34480.0
2022-11-17,Banten,Cabai,34911.0
2022-11-18,Banten,Cabai,34891.0
2022-11-19,Banten,Cabai,34809.0
2022-11-20,Banten,Cabai,35244.0
2022-11-21,Banten,Cabai,35554.0
2022-11-22,Banten,Cabai,35483.0
2022-11-23,Banten,Cabai,36135.0
2022-11-24,Banten,Cabai,35725.0
2022-11-25,Banten,Cabai,36122.0
2022-11-26,Banten,Cabai,36509.0
2022-11-27,Banten,Cabai,36469.0
2022-11-28,Banten,Cabai,36732.0
2022-11-29,Banten,Cabai,36248.0
2022-11-30,Banten,Cabai,36797.0
2022-12-01,Banten,Cabai,36821.0
2022-12-02,Banten,Cabai,36686.0
2022-12-03,Banten,Cabai,37299.0
2022-12-04,Banten,Cabai,37079.0
2022-12-05,Banten,Cabai,36527.0
2022-12-06,Banten,Cabai,35905.0
2022-12-07,Banten,Cabai,36311.0
2022-12-08,Banten,Cabai,35822.0
2022-12-09,Banten,Cabai,36776.0
2022-12-10,Banten,Cabai,35908.0
2022-12-11,Banten,Cabai,36835.0
2022-12-12,Banten,Cabai,37058.0
2022-12-13,Banten,Cabai,37136.0
2022-12-14,Banten,Cabai,37001.0
2022-12-15,Banten,Cabai,37316.0
2022-12-16,Banten,Cabai,37423.0
2022-12-17,Banten,Cabai,38074.0
2022-12-18,Banten,Cabai,38255.0
2022-12-19,Banten,Cabai,38453.0
2022-12-20,Banten,Cabai,38408.0
2022-12-21,Banten,Cabai,38510.0
2022-12-22,Banten,Cabai,38785.0
2022-12-23,Banten,Cabai,38101.0
2022-12-24,Banten,Cabai,37590.0
2022-12-25,Banten,Cabai,38073.0
2022-12-26,Banten,Cabai,38285.0
2022-12-27,Banten,Cabai,38327.0
2022-12-28,Banten,Cabai,38467.0
2022-12-29,Banten,Cabai,38763.0
2022-12-30,Banten,Cabai,38637.0
2022-12-31,Banten,Cabai,38398.0
2023-01-01,Banten,Cabai,38622.0
2023-01-02,Banten,Cabai,38289.0
2023-01-03,Banten,Cabai,38613.0
2023-01-04,Banten,Cabai,37936.0
2023-01-05,Banten,Cabai,38555.0
2023-01-06,Banten,Cabai,38911.0
2023-01-07,Banten,Cabai,39163.0
2023-01-08,Banten,Cabai,39760.0
2023-01-09,Banten,Cabai,40681.0
2023-01-10,Banten,Cabai,41293.0
2023-01-11,Banten,Cabai,40548.0
2023-01-12,Banten,Cabai,40069.0
2023-01-13,Banten,Cabai,39901.0
2023-01-14,Banten,Cabai,40042.0
2023-01-15,Banten,Cabai,40415.0
2023-01-16,Banten,Cabai,40198.0
2023-01-17,Banten,Cabai,40413.0
2023-01-18,Banten,Cabai,40181.0
2023-01-19,Banten,Cabai,40016.0
2023-01-20,Banten,Cabai,39472.0
2023-01-21,Banten,Cabai,39158.0
2023-01-22,Banten,Cabai,38640.0
2023-01-23,Banten,Cabai,38299.0
2023-01-24,Banten,Cabai,38921.0
2023-01-25,Banten,Cabai,38591.0
2023-01-26,Banten,Cabai,39962.0
2023-01-27,Banten,Cabai,40315.0
2023-01-28,Banten,Cabai,40521.0
2023-01-29,Banten,Cabai,40231.0
2023-01-30,Banten,Cabai,40680.0
2023-01-31,Banten,Cabai,40522.0
2023-02-01,Banten,Cabai,40694.0
2023-02-02,Banten,Cabai,42023.0
2023-02-03,Banten,Cabai,42090.0
2023-02-04,Banten,Cabai,42746.0
2023-02-05,Banten,Cabai,42522.0
2023-02-06,Banten,Cabai,42613.0
2023-02-07,Banten,Cabai,43562.0
2023-02-08,Banten,Cabai,43370.0
2023-02-09,Banten,Cabai,44335.0
2023-02-10,Banten,Cabai,44774.0
2023-02-11,Banten,Cabai,44609.0
2023-02-12,Banten,Cabai,45009.0
2023-02-13,Banten,Cabai,45570.0
2023-02-14,Banten,Cabai,45963.0
2023-02-15,Banten,Cabai,45313.0
2023-02-16,Banten,Cabai,45062.0
2023-02-17,Banten,Cabai,45037.0
2023-02-18,Banten,Cabai,45092.0
2023-02-19,Banten,Cabai,45477.0
2023-02-20,Banten,Cabai,45649.0
2023-02-21,Banten,Cabai,45101.0
2023-02-22,Banten,Cabai,45366.0
2023-02-23,Banten,Cabai,45739.0
2023-02-24,Banten,Cabai,46086.0
2023-02-25,Banten,Cabai,46678.0
2023-02-26,Banten,Cabai,47152.0
2023-02-27,Banten,Cabai,47445.0
2023-02-28,Banten,Cabai,47486.0
2023-03-01,Banten,Cabai,46769.0
2023-03-02,Banten,Cabai,47043.0
2023-03-03,Banten,Cabai,47210.0
2023-03-04,Banten,Cabai,47405.0
2023-03-05,Banten,Cabai,46863.0
2023-03-06,Banten,Cabai,46412.0
2023-03-07,Banten,Cabai,46973.0
2023-03-08,Banten,Cabai,47012.0
2023-03-09,Banten,Cabai,47392.0
2023-03-10,Banten,Cabai,47460.0
2023-03-11,Banten,Cabai,47527.0
2023-03-12,Banten,Cabai,48023.0
2023-03-13,Banten,Cabai,47826.0
2023-03-14,Banten,Cabai,47918.0
2023-03-15,Banten,Cabai,47742.0
2023-03-16,Banten,Cabai,47578.0
2023-03-17,Banten,Cabai,47471.0
2023-03-18,Banten,Cabai,47614.0
2023-03-19,Banten,Cabai,47422.0
2023-03-20,Banten,Cabai,48052.0
2023-03-21,Banten,Cabai,47658.0
2023-03-22,Banten,Cabai,47599.0
2023-03-23,Banten,Cabai,47417.0
2023-03-24,Banten,Cabai,48129.0
2023-03-25,Banten,Cabai,48245.0
2023-03-26,Banten,Cabai,48755.0
2023-03-27,Banten,Cabai,48068.0
2023-03-28,Banten,Cabai,48211.0
2023-03-29,Banten,Cabai,48647.0
2023-03-30,Banten,Cabai,48698.0
2023-03-31,Banten,Cabai,49213.0
2023-04-01,Banten,Cabai,48975.0
2023-04-02,Banten,Cabai,49649.0
2023-04-03,Banten,Cabai,50744.0
2023-04-04,Banten,Cabai,50572.0
2023-04-05,Banten,Cabai,50358.0
2023-04-06,Banten,Cabai,51045.0
2023-04-07,Banten,Cabai,51789.0
2023-04-08,Banten,Cabai,51532.0
2023-04-09,Banten,Cabai,51322.0
2023-04-10,Banten,Cabai,51175.0
2023-04-11,Banten,Cabai,50522.0
2023-04-12,Banten,Cabai,50068.0
2023-04-13,Banten,Cabai,49572.0
2023-04-14,Banten,Cabai,49186.0
2023-04-15,Banten,Cabai,49145.0
2023-04-16,Banten,Cabai,49231.0
2023-04-17,Banten,Cabai,49939.0
2023-04-18,Banten,Cabai,49435.0
2023-04-19,Banten,Cabai,49870.0
2023-04-20,Banten,Cabai,49734.0
2023-04-21,Banten,Cabai,49673.0
2023-04-22,Banten,Cabai,49955.0
2023-04-23,Banten,Cabai,49381.0
2023-04-24,Banten,Cabai,49520.0
2023-04-25,Banten,Cabai,49554.0
2023-04-26,Banten,Cabai,49741.0
2023-04-27,Banten,Cabai,49829.0
2023-04-28,Banten,Cabai,50944.0
2023-04-29,Banten,Cabai,50588.0
2023-04-30,Banten,Cabai,50280.0
2023-05-01,Banten,Cabai,49927.0
2023-05-02,Banten,Cabai,49604.0
2023-05-03,Banten,Cabai,49240.0
2023-05-04,Banten,Cabai,49742.0
2023-05-05,Banten,Cabai,50352.0
2023-05-06,Banten,Cabai,50014.0
2023-05-07,Banten,Cabai,49550.0
2023-05-08,Banten,Cabai,49704.0
2023-05-09,Banten,Cabai,49369.0
2023-05-10,Banten,Cabai,49595.0
2023-05-11,Banten,Cabai,49616.0
2023-05-12,Banten,Cabai,48818.0
2023-05-13,Banten,Cabai,49474.0
2023-05-14,Banten,Cabai,50246.0
2023-05-15,Banten,Cabai,49872.0
2023-05-16,Banten,Cabai,49603.0
2023-05-17,Banten,Cabai,49653.0
2023-05-18,Banten,Cabai,49724.0
2023-05-19,Banten,Cabai,49948.0
2023-05-20,Banten,Cabai,50812.0
2023-05-21,Banten,Cabai,50635.0
2023-05-22,Banten,Cabai,50162.0
2023-05-23,Banten,Cabai,49412.0
2023-05-24,Banten,Cabai,48968.0
2023-05-25,Banten,Cabai,48854.0
2023-05-26,Banten,Cabai,49607.0
2023-05-27,Banten,Cabai,49260.0
2023-05-28,Banten,Cabai,49264.0
2023-05-29,Banten,Cabai,49153.0
2023-05-30,Banten,Cabai,49612.0
2023-05-31,Banten,Cabai,50707.0
2023-06-01,Banten,Cabai,50347.0
2023-06-02,Banten,Cabai,50006.0
2023-06-03,Banten,Cabai,50393.0
2023-06-04,Banten,Cabai,50606.0
2023-06-05,Banten,Cabai,51372.0
2023-06-06,Banten,Cabai,51536.0
2023-06-07,Banten,Cabai,51252.0
2023-06-08,Banten,Cabai,51418.0
2023-06-09,Banten,Cabai,51829.0
2023-06-10,Banten,Cabai,52102.0
2023-06-11,Banten,Cabai,52226.0
2023-06-12,Banten,Cabai,52614.0
2023-06-13,Banten,Cabai,53051.0
2023-06-14,Banten,Cabai,53587.0
2023-06-15,Banten,Cabai,53775.0
2023-06-16,Banten,Cabai,53575.0
2023-06-17,Banten,Cabai,53522.0
2023-06-18,Banten,Cabai,53973.0
2023-06-19,Banten,Cabai,53462.0
2023-06-20,Banten,Cabai,53514.0
2023-06-21,Banten,Cabai,53203.0
2023-06-22,Banten,Cabai,53092.0
2023-06-23,Banten,Cabai,53575.0
2023-06-24,Banten,Cabai,53540.0
2023-06-25,Banten,Cabai,53437.0
2023-06-26,Banten,Cabai,52665.0
2023-06-27,Banten,Cabai,52893.0
2023-06-28,Banten,Cabai,53073.0
2023-06-29,Banten,Cabai,53974.0
2023-06-30,Banten,Cabai,53701.0
2023-07-01,Banten,Cabai,53678.0
2023-07-02,Banten,Cabai,53670.0
2023-07-03,Banten,Cabai,54292.0
2023-07-04,Banten,Cabai,54120.0
2023-07-05,Banten,Cabai,54125.0
2023-07-06,Banten,Cabai,54287.0
2023-07-07,Banten,Cabai,54249.0
2023-07-08,Banten,Cabai,53910.0
2023-07-09,Banten,Cabai,53876.0
2023-07-10,Banten,Cabai,54260.0
2023-07-11,Banten,Cabai,53646.0
2023-07-12,Banten,Cabai,53584.0
2023-07-13,Banten,Cabai,53126.0
2023-07-14,Banten,Cabai,53569.0
2023-07-15,Banten,Cabai,52720.0
2023-07-16,Banten,Cabai,52331.0
2023-07-17,Banten,Cabai,52386.0
2023-07-18,Banten,Cabai,53007.0
2023-07-19,Banten,Cabai,52853.0
2023-07-20,Banten,Cabai,52468.0
2023-07-21,Banten,Cabai,53240.0
2023-07-22,Banten,Cabai,52431.0
2023-07-23,Banten,Cabai,51267.0
2023-07-24,Banten,Cabai,51357.0
2023-07-25,Banten,Cabai,51000.0
2023-07-26,Banten,Cabai,50397.0
2023-07-27,Banten,Cabai,50617.0
2023-07-28,Banten,Cabai,50617.0
2023-07-29,Banten,Cabai,50234.0
2023-07-30,Banten,Cabai,49512.0
2023-07-31,Banten,Cabai,49814.0
2023-08-01,Banten,Cabai,50010.0
2023-08-02,Banten,Cabai,49852.0
2023-08-03,Banten,Cabai,50620.0
2023-08-04,Banten,Cabai,50003.0
2023-08-05,Banten,Cabai,49171.0
2023-08-06,Banten,Cabai,48736.0
2023-08-07,Banten,Cabai,48609.0
2023-08-08,Banten,Cabai,48621.0
2023-08-09,Banten,Cabai,48404.0
2023-08-10,Banten,Cabai,48469.0
2023-08-11,Banten,Cabai,47775.0
2023-08-12,Banten,Cabai,48362.0
2023-08-13,Banten,Cabai,48226.0
2023-08-14,Banten,Cabai,48661.0
2023-08-15,Banten,Cabai,48730.0
2023-08-16,Banten,Cabai,48854.0
2023-08-17,Banten,Cabai,49033.0
2023-08-18,Banten,Cabai,49156.0
2023-08-19,Banten,Cabai,49374.0
2023-08-20,Banten,Cabai,49918.0
2023-08-21,Banten,Cabai,49927.0
2023-08-22,Banten,Cabai,50181.0
2023-08-23,Banten,Cabai,50056.0
2023-08-24,Banten,Cabai,50661.0
2023-08-25,Banten,Cabai,50261.0
2023-08-26,Banten,Cabai,51040.0
2023-08-27,Banten,Cabai,50947.0
2023-08-28,Banten,Cabai,50194.0
2023-08-29,Banten,Cabai,50184.0
2023-08-30,Banten,Cabai,49792.0
2023-08-31,Banten,Cabai,50124.0
2023-09-01,Banten,Cabai,49748.0
2023-09-02,Banten,Cabai,49473.0
2023-09-03,Banten,Cabai,48514.0
2023-09-04,Banten,Cabai,48239.0
2023-09-05,Banten,Cabai,47030.0
2023-09-06,Banten,Cabai,46222.0
2023-09-07,Banten,Cabai,46530.0
2023-09-08,Banten,Cabai,46851.0
2023-09-09,Banten,Cabai,47004.0
2023-09-10,Banten,Cabai,46497.0
2023-09-11,Banten,Cabai,46429.0
2023-09-12,Banten,Cabai,46384.0
2023-09-13,Banten,Cabai,45792.0
2023-09-14,Banten,Cabai,46467.0
2023-09-15,Banten,Cabai,46846.0
2023-09-16,Banten,Cabai,46706.0
2023-09-17,Banten,Cabai,46686.0
2023-09-18,Banten,Cabai,46754.0
2023-09-19,Banten,Cabai,45756.0
2023-09-20,Banten,Cabai,45612.0
2023-09-21,Banten,Cabai,45264.0
2023-09-22,Banten,Cabai,44766.0
2023-09-23,Banten,Cabai,44612.0
2023-09-24,Banten,Cabai,45449.0
2023-09-25,Banten,Cabai,45737.0
2023-09-26,Banten,Cabai,45453.0
2023-09-27,Banten,Cabai,45714.0
2023-09-28,Banten,Cabai,46369.0
2023-09-29,Banten,Cabai,46802.0
2023-09-30,Banten,Cabai,46826.0
2023-10-01,Banten,Cabai,46516.0
2023-10-02,Banten,Cabai,46848.0
2023-10-03,Banten,Cabai,47037.0
2023-10-04,Banten,Cabai,47466.0
2023-10-05,Banten,Cabai,47774.0
2023-10-06,Banten,Cabai,48282.0
2023-10-07,Banten,Cabai,48039.0
2023-10-08,Banten,Cabai,48678.0
2023-10-09,Banten,Cabai,48787.0
2023-10-10,Banten,Cabai,49790.0
2023-10-11,Banten,Cabai,49483.0
2023-10-12,Banten,Cabai,50329.0
2023-10-13,Banten,Cabai,50448.0
2023-10-14,Banten,Cabai,50164.0
2023-10-15,Banten,Cabai,49963.0
2023-10-16,Banten,Cabai,49842.0
2023-10-17,Banten,Cabai,50076.0
2023-10-18,Banten,Cabai,50360.0
2023-10-19,Banten,Cabai,50124.0
2023-10-20,Banten,Cabai,50152.0
2023-10-21,Banten,Cabai,51211.0
2023-10-22,Banten,Cabai,52075.0
2023-10-23,Banten,Cabai,52328.0
2023-10-24,Banten,Cabai,52394.0
2023-10-25,Banten,Cabai,52501.0
2023-10-26,Banten,Cabai,52844.0
2023-10-27,Banten,Cabai,52412.0
2023-10-28,Banten,Cabai,52346.0
2023-10-29,Banten,Cabai,51611.0
2023-10-30,Banten,Cabai,51861.0
2023-10-31,Banten,Cabai,52230.0
2023-11-01,Banten,Cabai,52064.0
2023-11-02,Banten,Cabai,52878.0
2023-11-03,Banten,Cabai,52363.0
2023-11-04,Banten,Cabai,51737.0
2023-11-05,Banten,Cabai,51915.0
2023-11-06,Banten,Cabai,52486.0
2023-11-07,Banten,Cabai,53361.0
2023-11-08,Banten,Cabai,53220.0
2023-11-09,Banten,Cabai,53811.0
2023-11-10,Banten,Cabai,53874.0
2023-11-11,Banten,Cabai,53874.0
2023-11-12,Banten,Cabai,54378.0
2023-11-13,Banten,Cabai,54773.0
2023-11-14,Banten,Cabai,54112.0
2023-11-15,Banten,Cabai,54902.0
2023-11-16,Banten,Cabai,55648.0
2023-11-17,Banten,Cabai,55444.0
2023-11-18,Banten,Cabai,55726.0
2023-11-19,Banten,Cabai,56056.0
2023-11-20,Banten,Cabai,56276.0
2023-11-21,Banten,Cabai,56113.0
2023-11-22,Banten,Cabai,55894.0
2023-11-23,Banten,Cabai,55983.0
2023-11-24,Banten,Cabai,56643.0
2023-11-25,Banten,Cabai,57005.0
2023-11-26,Banten,Cabai,56935.0
2023-11-27,Banten,Cabai,57408.0
2023-11-28,Banten,Cabai,56163.0
2023-11-29,Banten,Cabai,56818.0
2023-11-30,Banten,Cabai,56102.0
2023-12-01,Banten,Cabai,56042.0
2023-12-02,Banten,Cabai,55623.0
2023-12-03,Banten,Cabai,55122.0
2023-12-04,Banten,Cabai,55788.0
2023-12-05,Banten,Cabai,55682.0
2023-12-06,Banten,Cabai,55964.0
2023-12-07,Banten,Cabai,56059.0
2023-12-08,Banten,Cabai,56405.0
2023-12-09,Banten,Cabai,56561.0
2023-12-10,Banten,Cabai,56073.0
2023-12-11,Banten,Cabai,56668.0
2023-12-12,Banten,Cabai,56556.0
2023-12-13,Banten,Cabai,55940.0
2023-12-14,Banten,Cabai,55860.0
2023-12-15,Banten,Cabai,56698.0
2023-12-16,Banten,Cabai,57227.0
2023-12-17,Banten,Cabai,57187.0
2023-12-18,Banten,Cabai,57148.0
2023-12-19,Banten,Cabai,57123.0
2023-12-20,Banten,Cabai,58237.0
2023-12-21,Banten,Cabai,58546.0
2023-12-22,Banten,Cabai,58879.0
2023-12-23,Banten,Cabai,59498.0
2023-12-24,Banten,Cabai,59740.0
2023-12-25,Banten,Cabai,59747.0
2023-12-26,Banten,Cabai,59784.0
2023-12-27,Banten,Cabai,59880.0
2023-12-28,Banten,Cabai,59993.0
2023-12-29,Banten,Cabai,60469.0
2023-12-30,Banten,Cabai,60625.0
2023-12-31,Banten,Cabai,61104.0
2021-01-01,Banten,Padi,6296.0
2021-01-02,Banten,Padi,6313.0
2021-01-03,Banten,Padi,6232.0
2021-01-04,Banten,Padi,6289.0
2021-01-05,Banten,Padi,6319.0
2021-01-06,Banten,Padi,6379.0
2021-01-07,Banten,Padi,6255.0
2021-01-08,Banten,Padi,6368.0
2021-01-09,Banten,Padi,6374.0
2021-01-10,Banten,Padi,6440.0
2021-01-11,Banten,Padi,6404.0
2021-01-12,Banten,Padi,6446.0
2021-01-13,Banten,Padi,6409.0
2021-01-14,Banten,Padi,6393.0
2021-01-15,Banten,Padi,6497.0
2021-01-16,Banten,Padi,6501.0
2021-01-17,Banten,Padi,6524.0
2021-01-18,Banten,Padi,6578.0
2021-01-19,Banten,Padi,6615.0
2021-01-20,Banten,Padi,6635.0
2021-01-21,Banten,Padi,6665.0
2021-01-22,Banten,Padi,6791.0
2021-01-23,Banten,Padi,6801.0
2021-01-24,Banten,Padi,6823.0
2021-01-25,Banten,Padi,6885.0
2021-01-26,Banten,Padi,6950.0
2021-01-27,Banten,Padi,7019.0
2021-01-28,Banten,Padi,7061.0
2021-01-29,Banten,Padi,7019.0
2021-01-30,Banten,Padi,7108.0
2021-01-31,Banten,Padi,7066.0
2021-02-01,Banten,Padi,7092.0
2021-02-02,Banten,Padi,7067.0
2021-02-03,Banten,Padi,7076.0
2021-02-04,Banten,Padi,7103.0
2021-02-05,Banten,Padi,7129.0
2021-02-06,Banten,Padi,7160.0
2021-02-07,Banten,Padi,7248.0
2021-02-08,Banten,Padi,7280.0
2021-02-09,Banten,Padi,7279.0
2021-02-10,Banten,Padi,7336.0
2021-02-11,Banten,Padi,7403.0
2021-02-12,Banten,Padi,7355.0
2021-02-13,Banten,Padi,7393.0
2021-02-14,Banten,Padi,7436.0
2021-02-15,Banten,Padi,7432.0
2021-02-16,Banten,Padi,7507.0
2021-02-17,Banten,Padi,7509.0
2021-02-18,Banten,Padi,7525.0
2021-02-19,Banten,Padi,7526.0
2021-02-20,Banten,Padi,7535.0
2021-02-21,Banten,Padi,7492.0
2021-02-22,Banten,Padi,7432.0
2021-02-23,Banten,Padi,7516.0
2021-02-24,Banten,Padi,7485.0
2021-02-25,Banten,Padi,7446.0
2021-02-26,Banten,Padi,7351.0
2021-02-27,Banten,Padi,7329.0
2021-02-28,Banten,Padi,7273.0
2021-03-01,Banten,Padi,7359.0
2021-03-02,Banten,Padi,7414.0
2021-03-03,Banten,Padi,7388.0
2021-03-04,Banten,Padi,7502.0
2021-03-05,Banten,Padi,7555.0
2021-03-06,Banten,Padi,7546.0
2021-03-07,Banten,Padi,7434.0
2021-03-08,Banten,Padi,7549.0
2021-03-09,Banten,Padi,7489.0
2021-03-10,Banten,Padi,7416.0
2021-03-11,Banten,Padi,7470.0
2021-03-12,Banten,Padi,7591.0
2021-03-13,Banten,Padi,7662.0
2021-03-14,Banten,Padi,7694.0
2021-03-15,Banten,Padi,7727.0
2021-03-16,Banten,Padi,7771.0
2021-03-17,Banten,Padi,7812.0
2021-03-18,Banten,Padi,7829.0
2021-03-19,Banten,Padi,7838.0
2021-03-20,Banten,Padi,7838.0
2021-03-21,Banten,Padi,7806.0
2021-03-22,Banten,Padi,7796.0
2021-03-23,Banten,Padi,7718.0
2021-03-24,Banten,Padi,7716.0
2021-03-25,Banten,Padi,7672.0
2021-03-26,Banten,Padi,7621.0
2021-03-27,Banten,Padi,7632.0
2021-03-28,Banten,Padi,7700.0
2021-03-29,Banten,Padi,7745.0
2021-03-30,Banten,Padi,7672.0
2021-03-31,Banten,Padi,7626.0
2021-04-01,Banten,Padi,7671.0
2021-04-02,Banten,Padi,7625.0
2021-04-03,Banten,Padi,7615.0
2021-04-04,Banten,Padi,7642.0
2021-04-05,Banten,Padi,7596.0
2021-04-06,Banten,Padi,7600.0
2021-04-07,Banten,Padi,7537.0
2021-04-08,Banten,Padi,7507.0
2021-04-09,Banten,Padi,7522.0
2021-04-10,Banten,Padi,7445.0
2021-04-11,Banten,Padi,7465.0
2021-04-12,Banten,Padi,7462.0
2021-04-13,Banten,Padi,7487.0
2021-04-14,Banten,Padi,7495.0
2021-04-15,Banten,Padi,7558.0
2021-04-16,Banten,Padi,7561.0
2021-04-17,Banten,Padi,7538.0
2021-04-18,Banten,Padi,7541.0
2021-04-19,Banten,Padi,7564.0
2021-04-20,Banten,Padi,7563.0
2021-04-21,Banten,Padi,7562.0
2021-04-22,Banten,Padi,7525.0
2021-04-23,Banten,Padi,7489.0
2021-04-24,Banten,Padi,7419.0
2021-04-25,Banten,Padi,7497.0
2021-04-26,Banten,Padi,7434.0
2021-04-27,Banten,Padi,7396.0
2021-04-28,Banten,Padi,7357.0
2021-04-29,Banten,Padi,7394.0
2021-04-30,Banten,Padi,7375.0
2021-05-01,Banten,Padi,7429.0
2021-05-02,Banten,Padi,7391.0
2021-05-03,Banten,Padi,7399.0
2021-05-04,Banten,Padi,7353.0
2021-05-05,Banten,Padi,7448.0
2021-05-06,Banten,Padi,7385.0
2021-05-07,Banten,Padi,7394.0
2021-05-08,Banten,Padi,7417.0
2021-05-09,Banten,Padi,7429.0
2021-05-10,Banten,Padi,7413.0
2021-05-11,Banten,Padi,7400.0
2021-05-12,Banten,Padi,7394.0
2021-05-13,Banten,Padi,7380.0
2021-05-14,Banten,Padi,7418.0
2021-05-15,Banten,Padi,7515.0
2021-05-16,Banten,Padi,7480.0
2021-05-17,Banten,Padi,7406.0
2021-05-18,Banten,Padi,7394.0
2021-05-19,Banten,Padi,7507.0
2021-05-20,Banten,Padi,7460.0
2021-05-21,Banten,Padi,7529.0
2021-05-22,Banten,Padi,7600.0
2021-05-23,Banten,Padi,7564.0
2021-05-24,Banten,Padi,7582.0
2021-05-25,Banten,Padi,7650.0
2021-05-26,Banten,Padi,7622.0
2021-05-27,Banten,Padi,7602.0
2021-05-28,Banten,Padi,7565.0
2021-05-29,Banten,Padi,7506.0
2021-05-30,Banten,Padi,7465.0
2021-05-31,Banten,Padi,7397.0
2021-06-01,Banten,Padi,7388.0
2021-06-02,Banten,Padi,7341.0
2021-06-03,Banten,Padi,7341.0
2021-06-04,Banten,Padi,7256.0
2021-06-05,Banten,Padi,7261.0
2021-06-06,Banten,Padi,7290.0
2021-06-07,Banten,Padi,7184.0
2021-06-08,Banten,Padi,7190.0
2021-06-09,Banten,Padi,7238.0
2021-06-10,Banten,Padi,7169.0
2021-06-11,Banten,Padi,7237.0
2021-06-12,Banten,Padi,7245.0
2021-06-13,Banten,Padi,7200.0
2021-06-14,Banten,Padi,7185.0
2021-06-15,Banten,Padi,7200.0
2021-06-16,Banten,Padi,7192.0
2021-06-17,Banten,Padi,7206.0
2021-06-18,Banten,Padi,7150.0
2021-06-19,Banten,Padi,7146.0
2021-06-20,Banten,Padi,7067.0
2021-06-21,Banten,Padi,7049.0
2021-06-22,Banten,Padi,6994.0
2021-06-23,Banten,Padi,6947.0
2021-06-24,Banten,Padi,6994.0
2021-06-25,Banten,Padi,7033.0
2021-06-26,Banten,Padi,7050.0
2021-06-27,Banten,Padi,6986.0
2021-06-28,Banten,Padi,6958.0
2021-06-29,Banten,Padi,7003.0
2021-06-30,Banten,Padi,6998.0
2021-07-01,Banten,Padi,7096.0
2021-07-02,Banten,Padi,7102.0
2021-07-03,Banten,Padi,7099.0
2021-07-04,Banten,Padi,7071.0
2021-07-05,Banten,Padi,7065.0
2021-07-06,Banten,Padi,7046.0
2021-07-07,Banten,Padi,7067.0
2021-07-08,Banten,Padi,7100.0
2021-07-09,Banten,Padi,7050.0
2021-07-10,Banten,Padi,6975.0
2021-07-11,Banten,Padi,6875.0
2021-07-12,Banten,Padi,6887.0
2021-07-13,Banten,Padi,6823.0
2021-07-14,Banten,Padi,6708.0
2021-07-15,Banten,Padi,6715.0
2021-07-16,Banten,Padi,6821.0
2021-07-17,Banten,Padi,6809.0
2021-07-18,Banten,Padi,6836.0
2021-07-19,Banten,Padi,6828.0
2021-07-20,Banten,Padi,6812.0
2021-07-21,Banten,Padi,6844.0
2021-07-22,Banten,Padi,6818.0
2021-07-23,Banten,Padi,6819.0
2021-07-24,Banten,Padi,6823.0
2021-07-25,Banten,Padi,6780.0
2021-07-26,Banten,Padi,6815.0
2021-07-27,Banten,Padi,6796.0
2021-07-28,Banten,Padi,6749.0
2021-07-29,Banten,Padi,6763.0
2021-07-30,Banten,Padi,6709.0
2021-07-31,Banten,Padi,6700.0
2021-08-01,Banten,Padi,6688.0
2021-08-02,Banten,Padi,6729.0
2021-08-03,Banten,Padi,6741.0
2021-08-04,Banten,Padi,6729.0
2021-08-05,Banten,Padi,6758.0
2021-08-06,Banten,Padi,6814.0
2021-08-07,Banten,Padi,6830.0
2021-08-08,Banten,Padi,6820.0
2021-08-09,Banten,Padi,6748.0
2021-08-10,Banten,Padi,6688.0
2021-08-11,Banten,Padi,6664.0
2021-08-12,Banten,Padi,6625.0
2021-08-13,Banten,Padi,6607.0
2021-08-14,Banten,Padi,6601.0
2021-08-15,Banten,Padi,6617.0
2021-08-16,Banten,Padi,6604.0
2021-08-17,Banten,Padi,6619.0
2021-08-18,Banten,Padi,6613.0
2021-08-19,Banten,Padi,6511.0
2021-08-20,Banten,Padi,6458.0
2021-08-21,Banten,Padi,6443.0
2021-08-22,Banten,Padi,6378.0
2021-08-23,Banten,Padi,6399.0
2021-08-24,Banten,Padi,6464.0
2021-08-25,Banten,Padi,6514.0
2021-08-26,Banten,Padi,6497.0
2021-08-27,Banten,Padi,6560.0
2021-08-28,Banten,Padi,6561.0
2021-08-29,Banten,Padi,6538.0
2021-08-30,Banten,Padi,6502.0
2021-08-31,Banten,Padi,6482.0
2021-09-01,Banten,Padi,6457.0
2021-09-02,Banten,Padi,6459.0
2021-09-03,Banten,Padi,6461.0
